number,company_id
45 2643XXX,10
45 2644XXX,10
45 2645XXX,10
45 2646XXX,10
45 2647XXX,10
45 2648XXX,10
45 2649XXX,10
45 2651XXX,1
45 2652XXX,1
45 2655XXX,4
45 2656XXX,4
45 2657XXX,4
45 2658XXX,4
45 2659XXX,4
45 2661XXX,1
45 2664XXX,1
45 2665XXX,4
45 2666XXX,4
45 2667XXX,4
45 2668XXX,4
45 2669XXX,4
45 2671XXX,1
45 2673XXX,1
45 2675XXX,4
45 2676XXX,4
45 2677XXX,4
45 2678XXX,4
45 2679XXX,4
45 2680XXX,1
45 2681XXX,1
45 2682XXX,1
45 2683XXX,1
45 2684XXX,1
45 2685XXX,1
45 2686XXX,1
45 2687XXX,1
45 2688XXX,1
45 2689XXX,1
45 2690XXX,1
45 2691XXX,1
45 2692XXX,1
45 2693XXX,1
45 2694XXX,1
45 2695XXX,1
45 2696XXX,1
45 2697XXX,1
45 2698XXX,1
45 2699XXX,1
45 2710XXX,1
45 2711XXX,1
45 2712XXX,1
45 2713XXX,1
45 2714XXX,1
45 2715XXX,1
45 2716XXX,1
45 2717XXX,1
45 2718XXX,1
45 2719XXX,1
45 2720XXX,10
45 2721XXX,10
45 2722XXX,10
45 2723XXX,10
45 2724XXX,10
45 2725XXX,10
45 2726XXX,10
45 2727XXX,10
45 2728XXX,10
45 2729XXX,10
45 2730XXX,10
45 2731XXX,10
45 2732XXX,10
45 2733XXX,10
45 2734XXX,10
45 2735XXX,10
45 2736XXX,10
45 2737XXX,10
45 2738XXX,10
45 2739XXX,10
45 2740XXX,10
45 2741XXX,10
45 2742XXX,10
45 2743XXX,10
45 2744XXX,10
45 2745XXX,10
45 2746XXX,10
45 2747XXX,10
45 2748XXX,10
45 2749XXX,10
45 2753XXX,1
45 2755XXX,10
45 2756XXX,10
45 2757XXX,10
45 2758XXX,10
45 2759XXX,10
45 2760XXX,21
45 2761XXX,21
45 2762XXX,21
45 2763XXX,21
45 2764XXX,21
45 2765XXX,21
45 2766XXX,21
45 2767XXX,21
45 2768XXX,21
45 2769XXX,21
45 2770XXX,27
45 2771XXX,27
45 2772XXX,27
45 2774XXX,1
45 2775XXX,4
45 2776XXX,4
45 2777XXX,4
45 2778XXX,4
45 2779XXX,4
45 2781XXX,26
45 2783XXX,1
45 2785XXX,8
45 2786XXX,8
45 2787XXX,8
45 2788XXX,8
45 2789XXX,8
45 2793XXX,1
45 2794XXX,1
45 2795XXX,4
45 2796XXX,4
45 2797XXX,4
45 2798XXX,4
45 2799XXX,4
45 2800XXX,13
45 2801XXX,13
45 2802XXX,13
45 2803XXX,13
45 2804XXX,13
45 2805XXX,13
45 2806XXX,13
45 2807XXX,13
45 2808XXX,13
45 2809XXX,13
45 2810XXX,1
45 2811XXX,1
45 2812XXX,1
45 2813XXX,1
45 2814XXX,1
45 2815XXX,1
45 2816XXX,1
45 2817XXX,1
45 2818XXX,1
45 2819XXX,1
45 2820XXX,8
45 2821XXX,8
45 2822XXX,8
45 2823XXX,8
45 2824XXX,8
45 2825XXX,8
45 2826XXX,8
45 2827XXX,8
45 2828XXX,8
45 2829XXX,8
45 2830XXX,6
45 2831XXX,6
45 2832XXX,6
45 2833XXX,6
45 2834XXX,6
45 2835XXX,6
45 2836XXX,6
45 2837XXX,6
45 2838XXX,6
45 2839XXX,6
45 2840XXX,1
45 2841XXX,1
45 2842XXX,1
45 2843XXX,1
45 2844XXX,1
45 2845XXX,1
45 2846XXX,1
45 2847XXX,1
45 2848XXX,1
45 2849XXX,1
45 2851XXX,1
45 2855XXX,8
45 2856XXX,8
45 2857XXX,8
45 2858XXX,8
45 2859XXX,8
45 2860XXX,1
45 2861XXX,1
45 2862XXX,1
45 2863XXX,1
45 2864XXX,1
45 2865XXX,1
45 2866XXX,1
45 2867XXX,1
45 2868XXX,1
45 2869XXX,1
45 2870XXX,1
45 2871XXX,1
45 2872XXX,1
45 2873XXX,1
45 2874XXX,1
45 2875XXX,1
45 2876XXX,1
45 2877XXX,1
45 2878XXX,1
45 2879XXX,1
45 2881XXX,1
45 2882XXX,1
45 2885XXX,10
45 2886XXX,10
45 2887XXX,10
45 2888XXX,10
45 2889XXX,10
45 2891XXX,1
45 2892XXX,1
45 2895XXX,4
45 2896XXX,4
45 2897XXX,4
45 2898XXX,4
45 2899XXX,4
45 2900XXX,24
45 2901XXX,24
45 2902XXX,24
45 2903XXX,24
45 2904XXX,24
45 2905XXX,24
45 2906XXX,24
45 2907XXX,24
45 2908XXX,24
45 2909XXX,24
45 2910XXX,4
45 2911XXX,4
45 2912XXX,4
45 2913XXX,4
45 2914XXX,4
45 2915XXX,4
45 2916XXX,4
45 2917XXX,4
45 2918XXX,4
45 2919XXX,4
45 2920XXX,37
45 2921XXX,37
45 2922XXX,37
45 2923XXX,37
45 2924XXX,37
45 2925XXX,7
45 2926XXX,7
45 2927XXX,7
45 2928XXX,7
45 2929XXX,7
45 2930XXX,8
45 2931XXX,8
45 2932XXX,8
45 2933XXX,8
45 2934XXX,8
45 2935XXX,8
45 2936XXX,8
45 2937XXX,8
45 2938XXX,8
45 2939XXX,8
45 2940XXX,8
45 2941XXX,8
45 2942XXX,8
45 2943XXX,8
45 2944XXX,8
45 2945XXX,8
45 2946XXX,8
45 2947XXX,8
45 2948XXX,8
45 2949XXX,8
45 2950XXX,7
45 2951XXX,7
45 2952XXX,7
45 2953XXX,7
45 2954XXX,7
45 2955XXX,7
45 2956XXX,7
45 2957XXX,7
45 2958XXX,7
45 2959XXX,7
45 2960XXX,7
45 2961XXX,7
45 2962XXX,7
45 2963XXX,7
45 2964XXX,7
45 2965XXX,7
45 2966XXX,7
45 2967XXX,7
45 2968XXX,7
45 2969XXX,7
45 2970XXX,7
45 2971XXX,7
45 2972XXX,7
45 2973XXX,7
45 2974XXX,7
45 2975XXX,7
45 2976XXX,7
45 2977XXX,7
45 2978XXX,7
45 2979XXX,7
45 2980XXX,6
45 2981XXX,6
45 2982XXX,6
45 2983XXX,6
45 2984XXX,6
45 2985XXX,6
45 2986XXX,6
45 2987XXX,6
45 2988XXX,6
45 2989XXX,6
45 2990XXX,4
45 2991XXX,4
45 2992XXX,4
45 2993XXX,4
45 2994XXX,4
45 2995XXX,4
45 2996XXX,4
45 2997XXX,4
45 2998XXX,4
45 2999XXX,4
45 23200XX,4
45 23201XX,4
45 23202XX,4
45 23203XX,4
45 23204XX,4
45 23205XX,4
45 23206XX,4
45 23207XX,4
45 23208XX,4
45 23209XX,4
45 23210XX,4
45 23211XX,4
45 23212XX,4
45 23213XX,4
45 23214XX,4
45 23215XX,4
45 23216XX,4
45 23217XX,4
45 23218XX,4
45 23219XX,4
45 23220XX,4
45 23221XX,4
45 23222XX,4
45 23223XX,4
45 23224XX,4
45 23225XX,4
45 23226XX,4
45 23227XX,4
45 23228XX,4
45 23229XX,4
45 23230XX,4
45 23231XX,4
45 23232XX,4
45 23233XX,4
45 23234XX,4
45 23235XX,4
45 23236XX,4
45 23237XX,4
45 23238XX,4
45 23239XX,4
51 1980XXX,1
51 1981XXX,1
51 1982XXX,1
51 1983XXX,1
51 1984XXX,1
51 1985XXX,1
51 1986XXX,1
51 2200XXX,1
51 2201XXX,1
51 2202XXX,1
51 2203XXX,1
51 2204XXX,1
51 2205XXX,1
51 2206XXX,1
51 2207XXX,1
51 2208XXX,1
51 2209XXX,1
51 2210XXX,1
51 2211XXX,1
51 2212XXX,1
51 2213XXX,1
51 2214XXX,1
51 2215XXX,1
51 2216XXX,1
51 2217XXX,1
51 2218XXX,1
51 2219XXX,1
51 2220XXX,1
51 2221XXX,1
51 2222XXX,1
51 2223XXX,1
51 2224XXX,1
51 2225XXX,1
51 2226XXX,1
51 2227XXX,1
51 2228XXX,1
51 2229XXX,1
51 2230XXX,1
51 2231XXX,1
51 2232XXX,1
51 2233XXX,1
51 2234XXX,1
51 2235XXX,1
51 2236XXX,1
51 2237XXX,1
51 2238XXX,1
51 2239XXX,1
51 2240XXX,1
51 2241XXX,1
51 2242XXX,1
51 2243XXX,1
51 2244XXX,1
51 2245XXX,1
51 2246XXX,1
51 2247XXX,1
51 2248XXX,1
51 2249XXX,1
51 2250XXX,1
51 2251XXX,1
51 2252XXX,1
51 2253XXX,1
51 2254XXX,1
51 2255XXX,1
51 2256XXX,1
51 2257XXX,1
51 2258XXX,1
51 2259XXX,1
51 2260XXX,1
51 2261XXX,1
51 2262XXX,1
51 2263XXX,1
51 2264XXX,1
51 2265XXX,1
51 2266XXX,1
51 2267XXX,1
51 2268XXX,1
51 2269XXX,1
51 2270XXX,1
51 2271XXX,1
51 2272XXX,1
51 2273XXX,1
51 2274XXX,1
51 2275XXX,1
51 2276XXX,1
51 2277XXX,1
51 2278XXX,1
51 2279XXX,1
51 2280XXX,1
51 2281XXX,1
51 2282XXX,1
51 2283XXX,1
51 2284XXX,1
51 2285XXX,1
51 2286XXX,1
51 2287XXX,1
51 2288XXX,1
51 2289XXX,1
51 2290XXX,1
51 2291XXX,1
51 2292XXX,1
51 2293XXX,1
51 2294XXX,1
51 2295XXX,1
51 2296XXX,1
51 2297XXX,1
51 2298XXX,1
51 2299XXX,1
51 2310XXX,1
51 2311XXX,1
51 2312XXX,1
51 2313XXX,1
51 2314XXX,1
51 2315XXX,1
51 2316XXX,1
51 2317XXX,1
51 2318XXX,1
51 2319XXX,1
51 2320XXX,1
51 2321XXX,1
51 2322XXX,1
51 2323XXX,1
51 2324XXX,1
51 2325XXX,1
51 2326XXX,1
51 2327XXX,1
51 2328XXX,1
51 2329XXX,1
51 2330XXX,1
51 2331XXX,1
51 2332XXX,1
51 2333XXX,1
51 2334XXX,1
51 2335XXX,1
51 2336XXX,1
51 2337XXX,1
51 2338XXX,1
51 2339XXX,1
51 2340XXX,1
51 2341XXX,1
51 2342XXX,1
51 2343XXX,1
51 2344XXX,1
51 2345XXX,1
51 2346XXX,1
51 2347XXX,1
51 2348XXX,1
51 2349XXX,1
51 2350XXX,1
51 2351XXX,1
51 2352XXX,1
51 2353XXX,1
51 2354XXX,1
51 2355XXX,1
51 2356XXX,1
51 2357XXX,1
51 2358XXX,1
51 2359XXX,1
51 2360XXX,1
51 2361XXX,1
51 2362XXX,1
51 2363XXX,1
51 2364XXX,1
51 2365XXX,1
51 2366XXX,1
51 2367XXX,1
51 2368XXX,1
51 2369XXX,1
51 2380XXX,1
51 2381XXX,1
51 2382XXX,1
51 2383XXX,1
51 2384XXX,1
51 2385XXX,1
51 2386XXX,1
51 2387XXX,1
51 2388XXX,1
51 2389XXX,1
51 2390XXX,1
51 2391XXX,1
51 2392XXX,1
51 2393XXX,1
51 2394XXX,1
51 2395XXX,1
51 2396XXX,1
51 2397XXX,1
51 2398XXX,1
51 2399XXX,1
51 2400XXX,4
51 2401XXX,4
51 2402XXX,4
51 2403XXX,4
51 2404XXX,4
51 2405XXX,4
51 2406XXX,4
51 2407XXX,4
51 2408XXX,4
51 2409XXX,4
51 2410XXX,1
51 2411XXX,1
51 2412XXX,1
51 2413XXX,1
51 2414XXX,1
51 2415XXX,1
51 2416XXX,1
51 2417XXX,1
51 2418XXX,1
51 2419XXX,1
51 2420XXX,1
51 2421XXX,1
51 2422XXX,1
51 2423XXX,1
51 2424XXX,1
51 2425XXX,1
51 2426XXX,1
51 2427XXX,1
51 2428XXX,1
51 2429XXX,1
51 2430XXX,1
51 2431XXX,1
51 2432XXX,1
51 2433XXX,1
51 2434XXX,1
51 2435XXX,1
51 2436XXX,1
51 2437XXX,1
51 2438XXX,1
51 2439XXX,1
51 2440XXX,1
51 2441XXX,1
51 2442XXX,1
51 2443XXX,1
51 2444XXX,1
51 2445XXX,1
51 2446XXX,1
51 2447XXX,1
51 2448XXX,1
51 2449XXX,1
51 2451XXX,1
51 2453XXX,28
51 2455XXX,9
51 2456XXX,9
51 2457XXX,9
51 2458XXX,9
51 2459XXX,9
51 2460XXX,8
51 2461XXX,8
51 2462XXX,8
51 2463XXX,8
51 2464XXX,8
51 2465XXX,8
51 2466XXX,8
51 2467XXX,8
51 2468XXX,8
51 2469XXX,8
51 2470XXX,8
51 2471XXX,8
51 2472XXX,8
51 2473XXX,8
51 2474XXX,8
51 2475XXX,8
51 2476XXX,8
51 2477XXX,8
51 2478XXX,8
51 2479XXX,8
51 2480XXX,6
51 2481XXX,6
51 2482XXX,6
51 2483XXX,6
51 2484XXX,6
51 2485XXX,6
51 2486XXX,6
51 2487XXX,6
51 2488XXX,6
51 2489XXX,6
51 2490XXX,6
51 2491XXX,6
51 2492XXX,6
51 2493XXX,6
51 2494XXX,6
51 2495XXX,6
51 2496XXX,6
51 2497XXX,6
51 2498XXX,6
51 2499XXX,6
51 2505XXX,26
51 2510XXX,9
51 2511XXX,9
51 2512XXX,9
51 2513XXX,9
51 2514XXX,9
51 2518XXX,1
51 2519XXX,1
51 2520XXX,6
51 2521XXX,6
51 2522XXX,6
51 2523XXX,6
51 2524XXX,6
51 2525XXX,6
51 2526XXX,6
51 2527XXX,6
51 2528XXX,6
51 2529XXX,6
51 2530XXX,1
51 2531XXX,1
51 2532XXX,1
51 2533XXX,1
51 2534XXX,1
51 2535XXX,1
51 2536XXX,1
51 2537XXX,1
51 2538XXX,1
51 2539XXX,1
51 2540XXX,4
51 2541XXX,4
51 2542XXX,4
51 2543XXX,4
51 2544XXX,4
51 2545XXX,4
51 2546XXX,4
51 2547XXX,4
51 2548XXX,4
51 2549XXX,4
51 2550XXX,4
51 2551XXX,4
51 2552XXX,4
51 2553XXX,4
51 2554XXX,4
51 2555XXX,4
51 2556XXX,4
51 2557XXX,4
51 2558XXX,4
51 2559XXX,4
51 2560XXX,4
51 2561XXX,4
51 2562XXX,4
51 2563XXX,4
51 2564XXX,4
51 2565XXX,4
51 2566XXX,4
51 2567XXX,4
51 2568XXX,4
51 2569XXX,4
51 2570XXX,4
51 2571XXX,4
51 2572XXX,4
51 2573XXX,4
51 2574XXX,4
51 2575XXX,4
51 2576XXX,4
51 2577XXX,4
51 2578XXX,4
51 2579XXX,4
51 2580XXX,9
51 2581XXX,9
51 2582XXX,9
51 2583XXX,9
51 2584XXX,9
51 2585XXX,9
51 2586XXX,9
51 2587XXX,9
51 2588XXX,9
51 2589XXX,9
51 2590XXX,6
51 2591XXX,6
51 2592XXX,6
51 2593XXX,6
51 2594XXX,6
51 2595XXX,6
51 2596XXX,6
51 2597XXX,6
51 2598XXX,6
51 2599XXX,6
51 2600XXX,4
51 2601XXX,4
51 2602XXX,4
51 2603XXX,4
51 2604XXX,4
51 2605XXX,4
51 2606XXX,4
51 2607XXX,4
51 2608XXX,4
51 2609XXX,4
51 2610XXX,1
51 2611XXX,1
51 2612XXX,1
51 2613XXX,1
51 2614XXX,1
51 2615XXX,1
51 2616XXX,1
51 2617XXX,1
51 2618XXX,1
51 2619XXX,1
51 2620XXX,8
51 2621XXX,8
51 2622XXX,8
51 2623XXX,8
51 2624XXX,8
51 2625XXX,8
51 2626XXX,8
51 2627XXX,8
51 2628XXX,8
51 2629XXX,8
51 2630XXX,8
51 2631XXX,8
51 2632XXX,8
51 2633XXX,8
51 2634XXX,8
51 2635XXX,8
51 2636XXX,8
51 2637XXX,8
51 2638XXX,8
51 2639XXX,8
51 2640XXX,8
51 2641XXX,8
51 2642XXX,8
51 2643XXX,8
51 2644XXX,8
51 2645XXX,8
51 2646XXX,8
51 2647XXX,8
51 2648XXX,8
51 2649XXX,8
51 2651XXX,4
51 2652XXX,36
51 2653XXX,36
51 2654XXX,36
51 2655XXX,36
51 2660XXX,4
51 2661XXX,4
51 2662XXX,4
51 2663XXX,4
51 2664XXX,4
51 2665XXX,4
51 2666XXX,4
51 2667XXX,4
51 2668XXX,4
51 2669XXX,4
51 2670XXX,4
51 2671XXX,4
51 2672XXX,4
51 2673XXX,4
51 2674XXX,4
51 2675XXX,4
51 2676XXX,4
51 2677XXX,4
51 2678XXX,4
51 2679XXX,4
51 2680XXX,4
51 2681XXX,4
51 2682XXX,4
51 2683XXX,4
51 2684XXX,4
51 2685XXX,4
51 2686XXX,4
51 2687XXX,4
51 2688XXX,4
51 2689XXX,4
51 2690XXX,1
51 2691XXX,1
51 2692XXX,1
51 2693XXX,1
51 2694XXX,1
51 2695XXX,1
51 2696XXX,1
51 2697XXX,1
51 2698XXX,1
51 2699XXX,1
51 2710XXX,8
51 2711XXX,8
51 2712XXX,8
51 2713XXX,8
51 2714XXX,8
51 2715XXX,8
51 2716XXX,8
51 2717XXX,8
51 2718XXX,8
51 2719XXX,8
51 2720XXX,6
51 2721XXX,6
51 2722XXX,6
51 2723XXX,6
51 2724XXX,6
51 2725XXX,6
51 2726XXX,6
51 2727XXX,6
51 2728XXX,6
51 2729XXX,6
51 2730XXX,6
51 2731XXX,6
51 2732XXX,6
51 2733XXX,6
51 2734XXX,6
51 2735XXX,6
51 2736XXX,6
51 2737XXX,6
51 2738XXX,6
51 2739XXX,6
51 2740XXX,9
51 2741XXX,9
51 2742XXX,9
51 2743XXX,27
51 2744XXX,27
51 2745XXX,27
51 2750XXX,4
51 2751XXX,4
51 2752XXX,4
51 2753XXX,4
51 2754XXX,4
51 2755XXX,4
51 2756XXX,4
51 2757XXX,4
51 2758XXX,4
51 2759XXX,4
51 2760XXX,21
51 2761XXX,21
51 2762XXX,21
51 2763XXX,21
51 2764XXX,21
51 2765XXX,21
51 2766XXX,21
51 2767XXX,21
51 2768XXX,21
51 2769XXX,21
51 2770XXX,1
51 2771XXX,1
51 2772XXX,1
51 2773XXX,1
51 2774XXX,1
51 2775XXX,1
51 2776XXX,1
51 2777XXX,1
51 2778XXX,1
51 2779XXX,1
51 2780XXX,4
51 2781XXX,4
51 2782XXX,4
51 2783XXX,4
51 2784XXX,4
51 2785XXX,4
51 2786XXX,4
51 2787XXX,4
51 2788XXX,4
51 2789XXX,4
51 2790XXX,4
51 2791XXX,4
51 2792XXX,4
51 2793XXX,4
51 2794XXX,4
51 2795XXX,4
51 2796XXX,4
51 2797XXX,4
51 2798XXX,4
51 2799XXX,4
51 2810XXX,72
51 2811XXX,72
51 2812XXX,72
51 2813XXX,72
51 2814XXX,72
52 1980XXX,1
52 1981XXX,1
52 1982XXX,1
52 1983XXX,1
52 1984XXX,1
52 1985XXX,1
52 1986XXX,1
52 2200XXX,1
52 2201XXX,1
52 2202XXX,1
52 2203XXX,1
52 2204XXX,1
52 2205XXX,1
52 2206XXX,1
52 2207XXX,1
52 2208XXX,1
52 2209XXX,1
52 2210XXX,1
52 2211XXX,1
52 2212XXX,1
52 2213XXX,1
52 2214XXX,1
52 2215XXX,1
52 2216XXX,1
52 2217XXX,1
52 2218XXX,1
52 2219XXX,1
52 2220XXX,1
52 2221XXX,1
52 2222XXX,1
52 2223XXX,1
52 2224XXX,1
52 2225XXX,1
52 2226XXX,1
52 2227XXX,1
52 2228XXX,1
52 2229XXX,1
52 2230XXX,1
52 2231XXX,1
52 2232XXX,1
52 2233XXX,1
52 2234XXX,1
52 2235XXX,1
52 2236XXX,1
52 2237XXX,1
52 2238XXX,1
52 2239XXX,1
52 2240XXX,1
52 2241XXX,1
52 2242XXX,1
52 2243XXX,1
52 2244XXX,1
52 2245XXX,1
52 2246XXX,1
52 2247XXX,1
52 2248XXX,1
52 2249XXX,1
52 2250XXX,1
52 2251XXX,1
52 2252XXX,1
52 2253XXX,1
52 2254XXX,1
52 2255XXX,1
52 2256XXX,1
52 2257XXX,1
52 2258XXX,1
52 2259XXX,1
52 2260XXX,1
52 2261XXX,1
52 2262XXX,1
52 2263XXX,1
52 2264XXX,1
52 2265XXX,1
52 2266XXX,1
52 2267XXX,1
52 2268XXX,1
52 2269XXX,1
52 2270XXX,6
52 2271XXX,6
52 2272XXX,6
52 2273XXX,6
52 2274XXX,6
52 2275XXX,6
52 2276XXX,6
52 2277XXX,6
52 2278XXX,6
52 2279XXX,6
52 2280XXX,1
52 2281XXX,1
52 2282XXX,1
52 2283XXX,1
52 2284XXX,1
52 2285XXX,1
52 2286XXX,1
52 2287XXX,1
52 2288XXX,1
52 2289XXX,1
52 2290XXX,6
52 2291XXX,6
52 2292XXX,6
52 2293XXX,6
52 2294XXX,6
52 2295XXX,6
52 2296XXX,6
52 2297XXX,6
52 2298XXX,6
52 2299XXX,6
52 2310XXX,1
52 2311XXX,1
52 2312XXX,1
52 2313XXX,1
52 2314XXX,1
52 2315XXX,1
52 2316XXX,1
52 2317XXX,1
52 2318XXX,1
52 2319XXX,1
52 2320XXX,1
52 2321XXX,1
52 2322XXX,1
52 2323XXX,1
52 2324XXX,1
52 2325XXX,1
52 2326XXX,1
52 2327XXX,1
52 2328XXX,1
52 2329XXX,1
52 2330XXX,8
52 2331XXX,8
52 2332XXX,8
52 2333XXX,8
52 2334XXX,8
52 2335XXX,8
52 2336XXX,8
52 2337XXX,8
52 2338XXX,8
52 2339XXX,8
52 2340XXX,8
52 2341XXX,8
52 2342XXX,8
52 2343XXX,8
52 2344XXX,8
52 2345XXX,8
52 2346XXX,8
52 2347XXX,8
52 2348XXX,8
52 2349XXX,8
52 2350XXX,8
52 2351XXX,8
52 2352XXX,8
52 2353XXX,8
52 2354XXX,8
52 2355XXX,8
52 2356XXX,8
52 2357XXX,8
52 2358XXX,8
52 2359XXX,8
52 2360XXX,6
52 2361XXX,6
52 2362XXX,6
52 2363XXX,6
52 2364XXX,6
52 2365XXX,6
52 2366XXX,6
52 2367XXX,6
52 2368XXX,6
52 2369XXX,6
52 2370XXX,6
52 2371XXX,6
52 2372XXX,6
52 2373XXX,6
52 2374XXX,6
52 2375XXX,6
52 2376XXX,6
52 2377XXX,6
52 2378XXX,6
52 2379XXX,6
52 2380XXX,6
52 2381XXX,6
52 2382XXX,6
52 2383XXX,6
52 2384XXX,6
52 2385XXX,6
52 2386XXX,6
52 2387XXX,6
52 2388XXX,6
52 2389XXX,6
52 2390XXX,7
52 2391XXX,7
52 2392XXX,36
52 2393XXX,36
52 2394XXX,36
52 2395XXX,36
52 2400XXX,4
52 2401XXX,4
52 2402XXX,4
52 2403XXX,4
52 2404XXX,4
52 2405XXX,4
52 2406XXX,4
52 2407XXX,4
52 2408XXX,4
52 2409XXX,4
52 2410XXX,8
52 2411XXX,8
52 2412XXX,8
52 2413XXX,8
52 2414XXX,8
52 2415XXX,8
52 2416XXX,8
52 2417XXX,8
52 2418XXX,8
52 2419XXX,8
52 2420XXX,4
52 2421XXX,4
52 2422XXX,4
52 2423XXX,4
52 2424XXX,4
52 2425XXX,4
52 2426XXX,4
52 2427XXX,4
52 2428XXX,4
52 2429XXX,4
52 2430XXX,4
52 2431XXX,4
52 2432XXX,4
52 2433XXX,4
52 2434XXX,4
52 2435XXX,4
52 2436XXX,4
52 2437XXX,4
52 2438XXX,4
52 2439XXX,4
52 2440XXX,1
52 2441XXX,1
52 2442XXX,1
52 2443XXX,1
52 2444XXX,1
52 2445XXX,1
52 2446XXX,1
52 2447XXX,1
52 2448XXX,1
52 2449XXX,1
52 2450XXX,1
52 2451XXX,1
52 2452XXX,1
52 2453XXX,1
52 2454XXX,1
52 2455XXX,1
52 2456XXX,1
52 2457XXX,1
52 2458XXX,1
52 2459XXX,1
52 2460XXX,1
52 2461XXX,1
52 2462XXX,1
52 2463XXX,1
52 2464XXX,1
52 2465XXX,1
52 2466XXX,1
52 2467XXX,1
52 2468XXX,1
52 2469XXX,1
52 2470XXX,1
52 2471XXX,1
52 2472XXX,1
52 2473XXX,1
52 2474XXX,1
52 2475XXX,1
52 2476XXX,1
52 2477XXX,1
52 2478XXX,1
52 2479XXX,1
52 2480XXX,1
52 2481XXX,1
52 2482XXX,1
52 2483XXX,1
52 2484XXX,1
52 2485XXX,1
52 2486XXX,1
52 2487XXX,1
52 2488XXX,1
52 2489XXX,1
52 2490XXX,9
52 2491XXX,9
52 2492XXX,9
52 2493XXX,27
52 2494XXX,27
52 2495XXX,27
52 2500XXX,4
52 2501XXX,4
52 2502XXX,4
52 2503XXX,4
52 2504XXX,4
52 2505XXX,4
52 2506XXX,4
52 2507XXX,4
52 2508XXX,4
52 2509XXX,4
52 2510XXX,4
52 2511XXX,4
52 2512XXX,4
52 2513XXX,4
52 2514XXX,4
52 2515XXX,4
52 2516XXX,4
52 2517XXX,4
52 2518XXX,4
52 2519XXX,4
52 2520XXX,4
52 2521XXX,4
52 2522XXX,4
52 2523XXX,4
52 2524XXX,4
52 2525XXX,4
52 2526XXX,4
52 2527XXX,4
52 2528XXX,4
52 2529XXX,4
52 2530XXX,4
52 2531XXX,4
52 2532XXX,4
52 2533XXX,4
52 2534XXX,4
52 2535XXX,4
52 2536XXX,4
52 2537XXX,4
52 2538XXX,4
52 2539XXX,4
52 2540XXX,4
52 2541XXX,4
52 2542XXX,4
52 2543XXX,4
52 2544XXX,4
52 2545XXX,4
52 2546XXX,4
52 2547XXX,4
52 2548XXX,4
52 2549XXX,4
52 2552XXX,4
52 2555XXX,26
52 25570XX,28
52 25571XX,28
52 25572XX,28
52 25573XX,28
52 25574XX,28
52 2560XXX,4
52 2561XXX,4
52 2562XXX,4
52 2563XXX,4
52 2564XXX,4
52 2565XXX,4
52 2566XXX,4
52 2567XXX,4
52 2568XXX,4
52 2569XXX,4
52 2570XXX,4
52 2571XXX,4
52 2572XXX,4
52 2573XXX,4
52 2574XXX,4
52 2575XXX,4
52 2576XXX,4
52 2577XXX,4
52 2578XXX,4
52 2579XXX,4
52 2680XXX,1
52 2681XXX,1
52 2682XXX,1
52 2683XXX,1
52 2684XXX,1
52 2685XXX,1
52 2686XXX,1
52 2687XXX,1
52 2688XXX,1
52 2689XXX,1
53 1980XXX,1
53 1981XXX,1
53 1982XXX,1
53 1983XXX,1
53 1984XXX,1
53 1985XXX,1
53 1986XXX,1
53 2200XXX,4
53 2201XXX,4
53 2202XXX,4
53 2203XXX,4
53 2204XXX,4
53 2205XXX,4
53 2206XXX,4
53 2207XXX,4
53 2208XXX,4
53 2209XXX,4
53 2210XXX,4
53 2211XXX,4
53 2212XXX,4
53 2213XXX,4
53 2214XXX,4
53 2215XXX,4
53 2216XXX,4
53 2217XXX,4
53 2218XXX,4
53 2219XXX,4
53 2220XXX,9
53 2221XXX,9
53 2222XXX,27
53 2223XXX,27
53 2320XXX,8
53 2321XXX,8
53 2322XXX,8
53 2323XXX,8
53 2324XXX,8
53 2325XXX,8
53 2326XXX,8
53 2327XXX,8
53 2328XXX,8
53 2329XXX,8
53 2330XXX,8
53 2331XXX,8
53 2332XXX,8
53 2333XXX,8
53 2334XXX,8
53 2335XXX,8
53 2336XXX,8
53 2337XXX,8
53 2338XXX,8
53 2339XXX,8
53 2340XXX,8
53 2341XXX,8
53 2342XXX,8
53 2343XXX,8
53 2344XXX,8
53 2345XXX,8
53 2346XXX,8
53 2347XXX,8
53 2348XXX,8
53 2349XXX,8
53 2350XXX,8
53 2351XXX,8
53 2352XXX,8
53 2353XXX,8
53 2354XXX,8
53 2355XXX,8
53 2356XXX,8
53 2357XXX,8
53 2358XXX,8
53 2359XXX,8
53 2360XXX,6
53 2361XXX,6
53 2362XXX,6
53 2363XXX,6
53 2364XXX,6
53 2365XXX,6
53 2366XXX,6
53 2367XXX,6
53 2368XXX,6
53 2369XXX,6
53 2370XXX,6
53 2371XXX,6
53 2372XXX,6
53 2373XXX,6
53 2374XXX,6
53 2375XXX,6
53 2376XXX,6
53 2377XXX,6
53 2378XXX,6
53 2379XXX,6
53 2420XXX,4
53 2421XXX,4
53 2422XXX,4
53 2423XXX,4
53 2424XXX,4
53 2425XXX,4
53 2426XXX,4
53 2427XXX,4
53 2428XXX,4
53 2429XXX,4
53 2430XXX,4
53 2431XXX,4
53 2432XXX,4
53 2433XXX,4
53 2434XXX,4
53 2435XXX,4
53 2436XXX,4
53 2437XXX,4
53 2438XXX,4
53 2439XXX,4
53 2440XXX,4
